EID,Abstract,Year,Title
2-s2.0-85139319672,https://www.scopus.com/record/display.url?eid=2-s2.0-85139319672&origin=resultslist,2022,A new understanding of transformation induced plasticity (TRIP) effect in austenitic steels
2-s2.0-85120045887,https://www.scopus.com/record/display.url?eid=2-s2.0-85120045887&origin=resultslist,2022,Periodic Energy Control for Wireless Power Transfer System
2-s2.0-85134360526,https://www.scopus.com/record/display.url?eid=2-s2.0-85134360526&origin=resultslist,2022,Aspcandine: A Pyrrolobenzazepine Alkaloid Synthesized by a Fungal Nonribosomal Peptide Synthetase-Polyketide Synthase Hybrid
2-s2.0-85128224826,https://www.scopus.com/record/display.url?eid=2-s2.0-85128224826&origin=resultslist,2022,Moreau Envelope Augmented Lagrangian Method for Nonconvex Optimization with Linear Constraints
2-s2.0-85146581122,https://www.scopus.com/record/display.url?eid=2-s2.0-85146581122&origin=resultslist,2022,Multi-Center Evaluation of Gel-Based and Dry Multipin EEG Caps
2-s2.0-85140330838,https://www.scopus.com/record/display.url?eid=2-s2.0-85140330838&origin=resultslist,2022,Investigation of long-term modal properties of a supertall building under environmental and operational variations
2-s2.0-85165980323,https://www.scopus.com/record/display.url?eid=2-s2.0-85165980323&origin=resultslist,2023,Mechanical and durability performance of sustainable concretes containing conventional and emerging supplementary cementitious materials
2-s2.0-85137398338,https://www.scopus.com/record/display.url?eid=2-s2.0-85137398338&origin=resultslist,2023,Synergistic disinfection of aerosolized bacteria and bacteriophage by far-UVC (222-nm) and negative air ions
2-s2.0-85078121224,https://www.scopus.com/record/display.url?eid=2-s2.0-85078121224&origin=resultslist,2020,Effect of orientation and loading rate on the incipient behavior of Ti<sub>60</sub>(AlCrVNb)<sub>40</sub> medium entropy alloy
2-s2.0-85119529004,https://www.scopus.com/record/display.url?eid=2-s2.0-85119529004&origin=resultslist,2021,Novel Two-Step Surface Boron Decoration of Graphitic Carbon Nitride Photoelectrodes for Efficient Charge Transport and Separation
2-s2.0-85166275384,https://www.scopus.com/record/display.url?eid=2-s2.0-85166275384&origin=resultslist,2023,3-DOF X-structured piezoelectric harvesters for multidirectional low-frequency vibration energy harvesting
2-s2.0-85166278729,https://www.scopus.com/record/display.url?eid=2-s2.0-85166278729&origin=resultslist,2023,Heterostructures enhance simultaneously strength and ductility of a commercial titanium alloy
2-s2.0-85146899535,https://www.scopus.com/record/display.url?eid=2-s2.0-85146899535&origin=resultslist,2023,Rational Molecular Design Strategy for High-Efficiency Ultrapure Blue TADF Emitters: Symmetrical and Rigid Sulfur-Bridged Boron-Based Acceptors
2-s2.0-85096664521,https://www.scopus.com/record/display.url?eid=2-s2.0-85096664521&origin=resultslist,2021,Feature selection and embedding based cross project framework for identifying crashing fault residence
2-s2.0-85150609901,https://www.scopus.com/record/display.url?eid=2-s2.0-85150609901&origin=resultslist,2023,Rationally Integrating 2D Confinement and High Sodiophilicity toward SnO<sub>2</sub>/Ti<sub>3</sub>C<sub>2</sub>T<sub>x</sub> Composites for High-Performance Sodium-Metal Anodes
2-s2.0-85118533197,https://www.scopus.com/record/display.url?eid=2-s2.0-85118533197&origin=resultslist,2022,Make the apps stand out: discoverability and perceived value are vital for adoption
2-s2.0-85146720836,https://www.scopus.com/record/display.url?eid=2-s2.0-85146720836&origin=resultslist,2023,Effect of Mo on the high temperature oxidation behavior of Al<sub>19</sub>Fe<sub>20-x</sub>Co<sub>20-x</sub>Ni<sub>41</sub>Mo<sub>2x</sub> high entropy alloys
2-s2.0-85113500275,https://www.scopus.com/record/display.url?eid=2-s2.0-85113500275&origin=resultslist,2021,On the distributed complexity of large-scale graph computations
2-s2.0-85118331805,https://www.scopus.com/record/display.url?eid=2-s2.0-85118331805&origin=resultslist,2021,Stable bismuth-antimony alloy cathode with a conversion-dissolution/deposition mechanism for high-performance zinc batteries
2-s2.0-85112287872,https://www.scopus.com/record/display.url?eid=2-s2.0-85112287872&origin=resultslist,2021,Direct Load Voltage Control for Electrolytic Capacitorless Wireless Power Transfer System without DC/DC Converter
2-s2.0-85100892310,https://www.scopus.com/record/display.url?eid=2-s2.0-85100892310&origin=resultslist,2021,Inverse maxwell distribution and statistical process control: An efficient approach for monitoring positively skewed process
2-s2.0-85130248390,https://www.scopus.com/record/display.url?eid=2-s2.0-85130248390&origin=resultslist,2022,On the Vertically Stacked Gate-All-Around Nanosheet and Nanowire Transistor Scaling beyond the 5 nm Technology Node
2-s2.0-85166738793,https://www.scopus.com/record/display.url?eid=2-s2.0-85166738793&origin=resultslist,2023,Generation of time-varying orbital angular momentum beams with space-time-coding digital metasurface
2-s2.0-85121340790,https://www.scopus.com/record/display.url?eid=2-s2.0-85121340790&origin=resultslist,2022,Laboratory and discrete-based numerical investigation on the collision problem of impactor-block systems with soft-porous and hard-crystalline analog rocks
2-s2.0-85144121016,https://www.scopus.com/record/display.url?eid=2-s2.0-85144121016&origin=resultslist,2023,Current Progress on Methods and Technologies for Catalytic Methane Activation at Low Temperatures
2-s2.0-85160664573,https://www.scopus.com/record/display.url?eid=2-s2.0-85160664573&origin=resultslist,2023,Polythiophene Derivatives Carbonized Polymer Dots: Aggregation Induced Solid-State Fluorescence Emission<sup>†</sup>
2-s2.0-85084066532,https://www.scopus.com/record/display.url?eid=2-s2.0-85084066532&origin=resultslist,2021,"Culture and Patterns of Reciprocity: The Role of Exchange Type, Regulatory Focus, and Emotions"
2-s2.0-85135881732,https://www.scopus.com/record/display.url?eid=2-s2.0-85135881732&origin=resultslist,2022,"Clinical Characteristics, Genetic Basis and Healthcare Resource Utilisation and Costs in Patients with Catecholaminergic Polymorphic Ventricular Tachycardia: A Retrospective Cohort Study"
2-s2.0-85148349106,https://www.scopus.com/record/display.url?eid=2-s2.0-85148349106&origin=resultslist,2023,"Prevalence, co-occurring difficulties, and risk factors of developmental language disorder: first evidence for Mandarin-speaking children in a population-based study"
2-s2.0-85105549768,https://www.scopus.com/record/display.url?eid=2-s2.0-85105549768&origin=resultslist,2021,An Improved Subspace-Regularized DBIM-MLGFIM Method for Three-Dimensional Inverse Scattering Problems
2-s2.0-85149441965,https://www.scopus.com/record/display.url?eid=2-s2.0-85149441965&origin=resultslist,2022,Towards Multi-Modal Sarcasm Detection via Hierarchical Congruity Modeling with Knowledge Enhancement
2-s2.0-85116076605,https://www.scopus.com/record/display.url?eid=2-s2.0-85116076605&origin=resultslist,2021,Legacy photo editing with learned noise prior
2-s2.0-85096866406,https://www.scopus.com/record/display.url?eid=2-s2.0-85096866406&origin=resultslist,2021,Time-domain Markov chain Monte Carlo–based Bayesian damage detection of ballasted tracks using nonlinear ballast stiffness model
2-s2.0-85079602562,https://www.scopus.com/record/display.url?eid=2-s2.0-85079602562&origin=resultslist,2020,A lightweight and intelligent intrusion detection system for integrated electronic systems
2-s2.0-85077382373,https://www.scopus.com/record/display.url?eid=2-s2.0-85077382373&origin=resultslist,2020,BILATERAL RENT-SEEKING AND GROWTH OF FDI INFLOW IN CHINA: THEORY AND EVIDENCE
2-s2.0-85161004314,https://www.scopus.com/record/display.url?eid=2-s2.0-85161004314&origin=resultslist,2023,Blockchain-Based Personalized Federated Learning for Internet of Medical Things
2-s2.0-85130378236,https://www.scopus.com/record/display.url?eid=2-s2.0-85130378236&origin=resultslist,2022,Balancing the biocompatibility and bacterial resistance of polypyrrole by optimized silver incorporation
2-s2.0-85078732315,https://www.scopus.com/record/display.url?eid=2-s2.0-85078732315&origin=resultslist,2020,Conduction band modifications by d states in vanadium doped CdO
2-s2.0-85092907881,https://www.scopus.com/record/display.url?eid=2-s2.0-85092907881&origin=resultslist,2022,Semisupervised Classification with Novel Graph Construction for High-Dimensional Data
2-s2.0-85125874214,https://www.scopus.com/record/display.url?eid=2-s2.0-85125874214&origin=resultslist,2022,Plasmon resonances of nanorods in transverse electromagnetic scattering
2-s2.0-85141588561,https://www.scopus.com/record/display.url?eid=2-s2.0-85141588561&origin=resultslist,2023,Active-IRS Aided Wireless Network: System Modeling and Performance Analysis
2-s2.0-85127770652,https://www.scopus.com/record/display.url?eid=2-s2.0-85127770652&origin=resultslist,2022,Theoretical Investigation of Bandwidth in Multimode Step-Index Silica Photonic Crystal Fibers
2-s2.0-85110592738,https://www.scopus.com/record/display.url?eid=2-s2.0-85110592738&origin=resultslist,2021,BIM-based optimization of camera placement for indoor construction monitoring considering the construction schedule
2-s2.0-85101873832,https://www.scopus.com/record/display.url?eid=2-s2.0-85101873832&origin=resultslist,2021,Numerical prediction of tropical cyclogenesis part I: Evaluation of model performance
2-s2.0-85087116608,https://www.scopus.com/record/display.url?eid=2-s2.0-85087116608&origin=resultslist,2020,Effects of sacral nerve electrical stimulation on 5-HT and 5-HT3AR/5-HT4R levels in the colon and sacral cord of acute spinal cord injury rat models
2-s2.0-85130561686,https://www.scopus.com/record/display.url?eid=2-s2.0-85130561686&origin=resultslist,2022,Asset specificity asymmetry and supplier opportunism in buyer–supplier exchanges
2-s2.0-85147382789,https://www.scopus.com/record/display.url?eid=2-s2.0-85147382789&origin=resultslist,2023,Water vapor condensation on substrates with nanoscale hydrophilic spots: A molecular dynamics study
2-s2.0-85127579218,https://www.scopus.com/record/display.url?eid=2-s2.0-85127579218&origin=resultslist,2022,Bioinspired wet-resistant organogel for highly sensitive mechanical perception
2-s2.0-85126358545,https://www.scopus.com/record/display.url?eid=2-s2.0-85126358545&origin=resultslist,2022,PsyCredit: An interpretable deep learning-based credit assessment approach facilitated by psychometric natural language processing
2-s2.0-85095413511,https://www.scopus.com/record/display.url?eid=2-s2.0-85095413511&origin=resultslist,2020,Quantum phase transitions in the spin-1 Kitaev-Heisenberg chain
2-s2.0-85123427272,https://www.scopus.com/record/display.url?eid=2-s2.0-85123427272&origin=resultslist,2022,Novel Multitask Conditional Neural-Network Surrogate Models for Expensive Optimization
2-s2.0-85068064870,https://www.scopus.com/record/display.url?eid=2-s2.0-85068064870&origin=resultslist,2020,Can certification help incumbent firms?
2-s2.0-85150876186,https://www.scopus.com/record/display.url?eid=2-s2.0-85150876186&origin=resultslist,2023,Quantifiable Relationship Between Antibacterial Efficacy and Electro–Mechanical Intervention on Nanowire Arrays
2-s2.0-85118877747,https://www.scopus.com/record/display.url?eid=2-s2.0-85118877747&origin=resultslist,2022,Multi-omics reveals the regulatory mechanisms of zinc exposure on the intestine-liver axis of golden pompano Trachinotus ovatus
2-s2.0-85125096920,https://www.scopus.com/record/display.url?eid=2-s2.0-85125096920&origin=resultslist,2022,Scattering asymmetry and circular dichroism in coupled PT-symmetric chiral nanoparticles
2-s2.0-85125372172,https://www.scopus.com/record/display.url?eid=2-s2.0-85125372172&origin=resultslist,2023,Short-term forecasting of origin-destination matrix in transit system via a deep learning approach
2-s2.0-85101239178,https://www.scopus.com/record/display.url?eid=2-s2.0-85101239178&origin=resultslist,2021,Molecular mechanisms underlying the role of the puckered surface in the biocompatibility of black phosphorus
2-s2.0-85098803107,https://www.scopus.com/record/display.url?eid=2-s2.0-85098803107&origin=resultslist,2022,Event-Based Tracking Consensus for Multiagent Systems With Volatile Control Gain
2-s2.0-85110861581,https://www.scopus.com/record/display.url?eid=2-s2.0-85110861581&origin=resultslist,2022,Motivational interviewing for caries prevention in adolescents: a randomized controlled trial
2-s2.0-85092031395,https://www.scopus.com/record/display.url?eid=2-s2.0-85092031395&origin=resultslist,2020,Surrogate Assisted Evolutionary Algorithm Based on Transfer Learning for Dynamic Expensive Multi-Objective Optimisation Problems
2-s2.0-85149037478,https://www.scopus.com/record/display.url?eid=2-s2.0-85149037478&origin=resultslist,2023,Intelligent Soft Sweat Sensors for the Simultaneous Healthcare Monitoring and Safety Warning
2-s2.0-85162598471,https://www.scopus.com/record/display.url?eid=2-s2.0-85162598471&origin=resultslist,2023,Fast stratification of geological cross-section from CPT results with missing data using multitask and modified Bayesian compressive sensing
2-s2.0-85140776546,https://www.scopus.com/record/display.url?eid=2-s2.0-85140776546&origin=resultslist,2023,A cost-informed component maintenance index and its applications
2-s2.0-85136268585,https://www.scopus.com/record/display.url?eid=2-s2.0-85136268585&origin=resultslist,2022,Capacity Optimality of OAMP in Coded Large Unitarily Invariant Systems
2-s2.0-85146454558,https://www.scopus.com/record/display.url?eid=2-s2.0-85146454558&origin=resultslist,2023,Towards efficient communications in federated learning: A contemporary survey
2-s2.0-85121697512,https://www.scopus.com/record/display.url?eid=2-s2.0-85121697512&origin=resultslist,2021,Isolated-Mn<sup>2+</sup>-like Luminescent Behavior in CsMnF<sub>3</sub> Caused by Competing Magnetic Interactions at Cryogenic Temperature
2-s2.0-85085258463,https://www.scopus.com/record/display.url?eid=2-s2.0-85085258463&origin=resultslist,2020,Sources and formation of nucleation mode particles in remote tropical marine atmospheres over the South China Sea and the Northwest Pacific Ocean
2-s2.0-85080977079,https://www.scopus.com/record/display.url?eid=2-s2.0-85080977079&origin=resultslist,2020,Experimental study on wind load characteristics of high-rise buildings with opening
2-s2.0-85111762963,https://www.scopus.com/record/display.url?eid=2-s2.0-85111762963&origin=resultslist,2021,Coalescence-induced jumping and condensation of argon nanodroplets in the Cassie or the Wenzel state on nanopillar-arrayed surfaces
2-s2.0-85137168006,https://www.scopus.com/record/display.url?eid=2-s2.0-85137168006&origin=resultslist,2022,Deep Posterior Distribution-Based Embedding for Hyperspectral Image Super-Resolution
2-s2.0-85163748434,https://www.scopus.com/record/display.url?eid=2-s2.0-85163748434&origin=resultslist,2023,Climatic and meteorological exposure and mental and behavioral health: A systematic review and meta-analysis
2-s2.0-85133813163,https://www.scopus.com/record/display.url?eid=2-s2.0-85133813163&origin=resultslist,2022,Age Efficient Optimization in UAV-Aided VEC Network: A Game Theory Viewpoint
2-s2.0-85074823758,https://www.scopus.com/record/display.url?eid=2-s2.0-85074823758&origin=resultslist,2021,Orthogonal experimental study of soil–rock mixtures under the freeze–thaw cycle environment
2-s2.0-85111044385,https://www.scopus.com/record/display.url?eid=2-s2.0-85111044385&origin=resultslist,2022,Graph Convolutional Sparse Subspace Coclustering with Nonnegative Orthogonal Factorization for Large Hyperspectral Images
2-s2.0-85163861451,https://www.scopus.com/record/display.url?eid=2-s2.0-85163861451&origin=resultslist,2023,Data-driven cooperative optimal output regulation for linear discrete-time multi-agent systems by online distributed adaptive internal model approach
2-s2.0-85077212570,https://www.scopus.com/record/display.url?eid=2-s2.0-85077212570&origin=resultslist,2020,No-reference quality index of depth images based on statistics of edge profiles for view synthesis
2-s2.0-85113890116,https://www.scopus.com/record/display.url?eid=2-s2.0-85113890116&origin=resultslist,2021,Deepfake Detection Using Robust Spatial and Temporal Features from Facial Landmarks
2-s2.0-85131830326,https://www.scopus.com/record/display.url?eid=2-s2.0-85131830326&origin=resultslist,2022,Adaptive dual-speed ultrasound and photoacoustic computed tomography
2-s2.0-85123725143,https://www.scopus.com/record/display.url?eid=2-s2.0-85123725143&origin=resultslist,2021,Submerged versus side-stream osmotic membrane bioreactors using an outer-selective hollow fiber osmotic membrane for desalination
2-s2.0-85128148680,https://www.scopus.com/record/display.url?eid=2-s2.0-85128148680&origin=resultslist,2022,pH affects the aqueous-phase nitrate-mediated photooxidation of phenolic compounds: implications for brown carbon formation and evolution
2-s2.0-85108091803,https://www.scopus.com/record/display.url?eid=2-s2.0-85108091803&origin=resultslist,2021,A matrix analytic approach for Bayesian network modeling and inference of a manufacturing system
2-s2.0-85088856191,https://www.scopus.com/record/display.url?eid=2-s2.0-85088856191&origin=resultslist,2020,Why administrative leaders take pro-environmental leadership actions: Evidence from an eco-compensation programme in China
2-s2.0-85096648497,https://www.scopus.com/record/display.url?eid=2-s2.0-85096648497&origin=resultslist,2021,Understanding the spillover effects of channel reward on observers' commitment: The mediating role of envy
2-s2.0-85089247330,https://www.scopus.com/record/display.url?eid=2-s2.0-85089247330&origin=resultslist,2020,"High-efficiency, large-area lattice light-sheet generation by dielectric metasurfaces"
2-s2.0-85141664228,https://www.scopus.com/record/display.url?eid=2-s2.0-85141664228&origin=resultslist,2022,A comprehensive review of membrane-based absorbers/desorbers towards compact and efficient absorption refrigeration systems
2-s2.0-85129307339,https://www.scopus.com/record/display.url?eid=2-s2.0-85129307339&origin=resultslist,2022,Evaluating the Randomness of Chaotic Binary Sequences Via a Novel Period Detection Algorithm
2-s2.0-85118984645,https://www.scopus.com/record/display.url?eid=2-s2.0-85118984645&origin=resultslist,2022,Comp-TCAM: An Adaptable Composite Ternary Content-Addressable Memory on FPGAs
2-s2.0-85097009587,https://www.scopus.com/record/display.url?eid=2-s2.0-85097009587&origin=resultslist,2021,Hypothesis testing of process capability index C<sub>pk</sub> from the perspective of generalized fiducial inference
2-s2.0-85098461407,https://www.scopus.com/record/display.url?eid=2-s2.0-85098461407&origin=resultslist,2020,Ultra-High dimensional single-index quantile regression
2-s2.0-85084113689,https://www.scopus.com/record/display.url?eid=2-s2.0-85084113689&origin=resultslist,2020,Realization of rocksalt Zn<sub>1-: X</sub>Cd<sub>x</sub>O thin films with an optical band gap above 3.0 eV by molecular beam epitaxy
2-s2.0-85074341327,https://www.scopus.com/record/display.url?eid=2-s2.0-85074341327&origin=resultslist,2020,Geographical influences on the relationship between corporate philanthropy and corporate financial performance
2-s2.0-85107939431,https://www.scopus.com/record/display.url?eid=2-s2.0-85107939431&origin=resultslist,2021,Membrane-based absorption cooling and heating: Development and perspectives
2-s2.0-85118857985,https://www.scopus.com/record/display.url?eid=2-s2.0-85118857985&origin=resultslist,2021,Cage-Confinement Pyrolysis Strategy to Synthesize Hollow Carbon Nanocage-Coated Copper Phosphide for Stable and High-Capacity Potassium-Ion Storage
2-s2.0-85130705437,https://www.scopus.com/record/display.url?eid=2-s2.0-85130705437&origin=resultslist,2022,Time-Travel Investigation: Toward Building a Scalable Attack Detection Framework on Ethereum
2-s2.0-85132285569,https://www.scopus.com/record/display.url?eid=2-s2.0-85132285569&origin=resultslist,2022,Building the hospital intelligent twins for all-scenario intelligence health care
2-s2.0-85099640490,https://www.scopus.com/record/display.url?eid=2-s2.0-85099640490&origin=resultslist,2021,Ultraviolet light-densified oxide-organic self-assembled dielectrics: Processing thin-film transistors at room temperature
2-s2.0-85124235935,https://www.scopus.com/record/display.url?eid=2-s2.0-85124235935&origin=resultslist,2022,Martensite colony engineering: A novel solution to realize the high ductility in full martensitic 3D-printed Ti alloys
2-s2.0-85087330848,https://www.scopus.com/record/display.url?eid=2-s2.0-85087330848&origin=resultslist,2020,A two-dimensional lattice hydrodynamic model considering shared lane marking
2-s2.0-85085607768,https://www.scopus.com/record/display.url?eid=2-s2.0-85085607768&origin=resultslist,2020,Behavioral acoustic emanations: Attack and verification of pin entry using keypress sounds
2-s2.0-85102146856,https://www.scopus.com/record/display.url?eid=2-s2.0-85102146856&origin=resultslist,2020,The Wearable Radar: Sensing Gestures through Fabrics
2-s2.0-85142484726,https://www.scopus.com/record/display.url?eid=2-s2.0-85142484726&origin=resultslist,2022,Construction motion data library: an integrated motion dataset for on-site activity recognition
2-s2.0-85113747648,https://www.scopus.com/record/display.url?eid=2-s2.0-85113747648&origin=resultslist,2020,Hybrid separable convolutional inception residual network for human facial expression recognition
2-s2.0-85118535512,https://www.scopus.com/record/display.url?eid=2-s2.0-85118535512&origin=resultslist,2022,Nonlinear Force and Vibration Analysis of an Interior Permanent Magnet Synchronous Generator With Eccentricity Detection
2-s2.0-85133095696,https://www.scopus.com/record/display.url?eid=2-s2.0-85133095696&origin=resultslist,2022,Interlayer Engineering of K<sub>x</sub>MnO<sub>2</sub> Enables Superior Alkali Metal Ion Storage for Advanced Hybrid Capacitors
2-s2.0-85144741446,https://www.scopus.com/record/display.url?eid=2-s2.0-85144741446&origin=resultslist,2021,Enterococcus faecium are associated with the modification of gut microbiota and shrimp post-larvae survival
2-s2.0-85083260028,https://www.scopus.com/record/display.url?eid=2-s2.0-85083260028&origin=resultslist,2020,Comparison of the toxicokinetics of the convulsants picrotoxinin and tetramethylenedisulfotetramine (TETS) in mice
2-s2.0-85078081259,https://www.scopus.com/record/display.url?eid=2-s2.0-85078081259&origin=resultslist,2020,Structural rearrangement at medium-range and its effects on the magnetic properties and crystallization behaviors of a Fe-based amorphous alloy
2-s2.0-85124879350,https://www.scopus.com/record/display.url?eid=2-s2.0-85124879350&origin=resultslist,2022,Unexpected role of electron-transfer hub in direct degradation of pollutants by exoelectrogenic bacteria
2-s2.0-85116905632,https://www.scopus.com/record/display.url?eid=2-s2.0-85116905632&origin=resultslist,2021,"Bi-allelic variants in SPATA5L1 lead to intellectual disability, spastic-dystonic cerebral palsy, epilepsy, and hearing loss"
2-s2.0-85112696381,https://www.scopus.com/record/display.url?eid=2-s2.0-85112696381&origin=resultslist,2021,Tracking Control of Nanopositioning Stages Using Parallel Resonant Controllers for High-Speed Nonraster Sequential Scanning
2-s2.0-85092003616,https://www.scopus.com/record/display.url?eid=2-s2.0-85092003616&origin=resultslist,2020,Noise-Resilient Reconstruction of Panoramas and 3D Scenes Using Robot-Mounted Unsynchronized Commodity RGB-D Cameras
2-s2.0-85127232981,https://www.scopus.com/record/display.url?eid=2-s2.0-85127232981&origin=resultslist,2022,Pressure-Induced Amorphization and Crystallization of Heterophase Pd Nanostructures
2-s2.0-85138597622,https://www.scopus.com/record/display.url?eid=2-s2.0-85138597622&origin=resultslist,2022,AQDS Activates Extracellular Synergistic Biodetoxification of Copper and Selenite via Altering the Coordination Environment of Outer-Membrane Proteins
2-s2.0-85148508372,https://www.scopus.com/record/display.url?eid=2-s2.0-85148508372&origin=resultslist,2023,Data-driven spatio-temporal analysis of consolidation for rapid reclamation
2-s2.0-85123028339,https://www.scopus.com/record/display.url?eid=2-s2.0-85123028339&origin=resultslist,2022,Working around inadequate information systems in the workplace: An empirical study in Romania
2-s2.0-85134269736,https://www.scopus.com/record/display.url?eid=2-s2.0-85134269736&origin=resultslist,2023,Barrier-Certified Distributed Model Predictive Control of Under-Actuated Autonomous Surface Vehicles via Neurodynamic Optimization
2-s2.0-85095578308,https://www.scopus.com/record/display.url?eid=2-s2.0-85095578308&origin=resultslist,2020,Rhythm of endurance and contestation: Everyday practices of roaming vendors in Hanoi
2-s2.0-85099573773,https://www.scopus.com/record/display.url?eid=2-s2.0-85099573773&origin=resultslist,2021,Effect of Signal Propagation Model Calibration on Localization Performance Limits for Wireless Sensor Networks
2-s2.0-85137181977,https://www.scopus.com/record/display.url?eid=2-s2.0-85137181977&origin=resultslist,2022,Distributed online bandit optimization under random quantization
2-s2.0-85108659041,https://www.scopus.com/record/display.url?eid=2-s2.0-85108659041&origin=resultslist,2021,Direct identification of HMX via guest-induced fluorescence turn-on of molecular cage
2-s2.0-85099093577,https://www.scopus.com/record/display.url?eid=2-s2.0-85099093577&origin=resultslist,2021,Setup-Independent UHF RFID Sensing Technique Using Multidimensional Differential Measurement
2-s2.0-85139039127,https://www.scopus.com/record/display.url?eid=2-s2.0-85139039127&origin=resultslist,2022,Different failure modes assessment of bell-spigot jointed ductile iron pipes under abrupt transverse ground movements
2-s2.0-85140291159,https://www.scopus.com/record/display.url?eid=2-s2.0-85140291159&origin=resultslist,2022,Atomic origins of the plastic deformation micro-mechanisms of y/y FeCoNiAlTi high-entropy alloys
2-s2.0-85078607275,https://www.scopus.com/record/display.url?eid=2-s2.0-85078607275&origin=resultslist,2020,Occurrence and impacts of tropical cyclones over the southern South China Sea
2-s2.0-85098787076,https://www.scopus.com/record/display.url?eid=2-s2.0-85098787076&origin=resultslist,2021,Searching Better Rewiring Strategies and Objective Functions for Stronger Controllability Robustness
2-s2.0-85095726478,https://www.scopus.com/record/display.url?eid=2-s2.0-85095726478&origin=resultslist,2021,"Atomistic insight into the effects of order, disorder and their interface on defect evolution"
2-s2.0-85120720239,https://www.scopus.com/record/display.url?eid=2-s2.0-85120720239&origin=resultslist,2021,Comparative Genomics Reveals Recent Adaptive Evolution in Himalayan Giant Honeybee Apis laboriosa
2-s2.0-85141500299,https://www.scopus.com/record/display.url?eid=2-s2.0-85141500299&origin=resultslist,2022,Flexible film and thermoelectric device of single-walled carbon nanotube@conductive metal-organic framework composite
2-s2.0-85143993530,https://www.scopus.com/record/display.url?eid=2-s2.0-85143993530&origin=resultslist,2022,Hotspots of cenozoic tropical marine biodiversity
2-s2.0-85132400373,https://www.scopus.com/record/display.url?eid=2-s2.0-85132400373&origin=resultslist,2023,International students’ identity negotiation in the context of international education: experiences of Burmese students in Hong Kong
2-s2.0-85096358004,https://www.scopus.com/record/display.url?eid=2-s2.0-85096358004&origin=resultslist,2020,When Bitstream Prior Meets Deep Prior: Compressed Video Super-resolution with Learning from Decoding
2-s2.0-85137567307,https://www.scopus.com/record/display.url?eid=2-s2.0-85137567307&origin=resultslist,2022,Beyond the Pixel World: A Novel Acoustic-Based Face Anti-Spoofing System for Smartphones
2-s2.0-85096184756,https://www.scopus.com/record/display.url?eid=2-s2.0-85096184756&origin=resultslist,2020,"Understanding Security Vulnerability Awareness, Firm Incentives, and ICT Development in Pan-Asia"
2-s2.0-85087641358,https://www.scopus.com/record/display.url?eid=2-s2.0-85087641358&origin=resultslist,2020,A novel sensorless approach for speed and displacement control of bearingless switched reluctance motor
2-s2.0-85099883117,https://www.scopus.com/record/display.url?eid=2-s2.0-85099883117&origin=resultslist,2021,Preparation and characterisation of cyclodextrin glucanotransferase enzyme immobilised in electrospun nanofibrous membrane
2-s2.0-85139243931,https://www.scopus.com/record/display.url?eid=2-s2.0-85139243931&origin=resultslist,2022,"Double-Layered Strategy for Broadband Photomultiplication-Type Organic Photodetectors and Achieving Narrowband Response in Violet, Red, and Near-Infrared Light"
2-s2.0-85146219055,https://www.scopus.com/record/display.url?eid=2-s2.0-85146219055&origin=resultslist,2023,Cellphone remote intelligent neuroregulation with self-powered piezoelectric wireless brain probe
2-s2.0-85131316597,https://www.scopus.com/record/display.url?eid=2-s2.0-85131316597&origin=resultslist,2022,Loschmidt amplitude spectrum in dynamical quantum phase transitions
2-s2.0-85076198973,https://www.scopus.com/record/display.url?eid=2-s2.0-85076198973&origin=resultslist,2020,Capturing instructive cues of tissue microenvironment by silica bioreplication
2-s2.0-85149444508,https://www.scopus.com/record/display.url?eid=2-s2.0-85149444508&origin=resultslist,2023,Studies on high-temperature stability and strengthening mechanisms of high/medium-entropy alloys for potential nuclear applications: The case of FeCrV-based alloys
2-s2.0-85162256057,https://www.scopus.com/record/display.url?eid=2-s2.0-85162256057&origin=resultslist,2023,Exploring the Complexities of Dissolved Organic Matter Photochemistry from the Molecular Level by Using Machine Learning Approaches
2-s2.0-85150797662,https://www.scopus.com/record/display.url?eid=2-s2.0-85150797662&origin=resultslist,2023,Nine novel ensemble models for solar radiation forecasting in Indian cities based on VMD and DWT integration with the machine and deep learning algorithms
2-s2.0-85113894963,https://www.scopus.com/record/display.url?eid=2-s2.0-85113894963&origin=resultslist,2022,An Ultrawideband High-Efficiency Rectifier Based on Harmonic Feedback Topology
2-s2.0-85126971280,https://www.scopus.com/record/display.url?eid=2-s2.0-85126971280&origin=resultslist,2021,Constructing public health evidence knowledge graph for decision-making support from COVID-19 literature of modelling study
2-s2.0-85114294786,https://www.scopus.com/record/display.url?eid=2-s2.0-85114294786&origin=resultslist,2021,Identification of Autistic Risk Candidate Genes and Toxic Chemicals via Multilabel Learning
2-s2.0-85111038627,https://www.scopus.com/record/display.url?eid=2-s2.0-85111038627&origin=resultslist,2021,An Efficient and Responsive Robot Motion Controller for Safe Human-Robot Collaboration
2-s2.0-85076792224,https://www.scopus.com/record/display.url?eid=2-s2.0-85076792224&origin=resultslist,2020,Leveraging partial-refresh for performance and lifetime improvement of 3D NAND flash memory in cyber-physical systems
2-s2.0-85137874517,https://www.scopus.com/record/display.url?eid=2-s2.0-85137874517&origin=resultslist,2023,An Overview of Adaptive-Surrogate-Model-Assisted Methods for Reliability-Based Design Optimization
